००५२	316	परिभाषेन्दुशेखर 	नागोजी भट्ट:	हरि: दीक्षित:	पेपर	DN	"१२.२"" x ४"""	"१०"" x २.७"""	9	43	59	--	उत्तमस्तरीय:	वि.सं. १८९८	Marginal notes on some foll.	Grammar
००५३	317	प्रौढमनोरमाटीका लघुशब्दरत्न	--	--	पेपर	DN	"१२"" x ४"""	"९"" x २.४"""	8	40	44	--	उत्तमस्तरीय:	--	upto Acsandhi	Grammar
००५४	816	पुनर्वृत्तिविवेचना	आशाधरः	--	पेपर	DN	"९.७"" x ४.५"""	"८"" x ३"""	11	35	6	--	मध्यमस्तरीय:	--	Ends abruptly; text damaged on all foll. On the left.	Grammar
००५५	780	रूपावली	--	--	पेपर	DN	"९"" x  ४.९"""	"८"" x ४"""	15	34	6	--	सामान्यस्तरीय:	--	Last three foll. Moth-eaten & text damaged.	Grammar
००५६	1452	शब्दानुशासन (१-५)	हेमचन्द्रः	--	पेपर	DN	"९.४"" x ४.१"""	"७.८"" x २.८"""	10	50	18	--	मध्यमस्तरीय:	--	F.2 missing; foll 10,11,14 torn & text slightly damaged.	Grammar
००५७	861	सभ्याभरण	विश्वनाथ:	--	पेपर	DN	"१०.३"" x  ५.२"""	"८.५"" x ४.२"""	20	46	3	--	उत्तमस्तरीय:	--	Ends abruptly.	Grammar
००५८	813	समासचक्र	--	--	पेपर	DN	"८.१"" x  ३.९"""	"६.३"" x २.६"" "	10	40	3	s/o जिवण: भट्ट:	उत्तमस्तरीय:	--	--	Grammar
००५९	६४० क	समासचक्र	--	--	पेपर	DN	"८.३"" x ४"""	"७"" x ३"""	9	34	5	--	उत्तमस्तरीय:	--	--	Grammar
००६०	1466	समासचक्र	--	--	पेपर	DN	"९.२"" x ४.१"""	"७.८"" x २.२"""	7	33	3	--	सामान्यस्तरीय:	--	foll torn; text damaged. Ends abruptly.	Grammar
००६१	315	समासवाद	भट्टाचार्य: सार्वभौम: रामचन्द्रः	--	पेपर	DN	"१२.५"" x ४.९"" "	"९.७"" x ३.२"""	9	52	9	--	उत्तमस्तरीय:	--	Edges torn.	Grammar
००६२	658	व्याकरण ग्रन्थ	--	--	पेपर	DN	"८.५""  x ४"""	"६.८"" x  २.७"""	11	36	४२+३७+१४+४३+१५+५+३६+५४+४८+३०+९+३७+२+८७=४७०	--	मध्यमस्तरीय:	--	lb warks on grammar; seprate pagination;different hand writing at different places.	Grammar
००६३	604	सारस्वती प्रक्रिया (तिबादिवृत्ति)	अनुभूतिस्वरूपाचार्यः	--	पेपर	DN	"१०.२"" x ४.६"""	"८.५""  x ३.६"""	10	34	58	--	उत्तमस्तरीय:	--	The word महिदासभटी found on F. 1a; Edges torn.	Grammar
००६४	1151	शतृशानजादेशविचार	आशाधरः s/oरामजी भट्ट	--	पेपर	DN	"९.५"" x  ४.५"""	"७.५"" x  २.८"""	10	32	8	--	उत्तमस्तरीय:	--	Edges Torn	Grammar
००६५	318	सिद्धान्तकौमुदी पूर्वार्ध	भट्टोजी दीक्षित:	--	पेपर	DN	"११.९"" x  ४.२"""	"९.५"" x २.२"""	10	55	51	--	उत्तमस्तरीय:	--	Ends abruptly	Grammar
००६६	319	सिद्धान्तकौमुदी उत्तरार्ध	भट्टोजी दीक्षित:	--	पेपर	DN	"११.९"" x  ४.२"""	"९.५"" x २.२"""	10	55	128	--	उत्तमस्तरीय:	--	Tinanta to Krdanta Prakarana	Grammar
००६७	३२० अ	सिद्धान्तकौमुदी	भट्टोजी दीक्षित:	--	पेपर	DN	"१२"" x ४.२"""	"९.५"" x  २.६"""	10	50	1	--	उत्तमस्तरीय:	--	Only one fol	Grammar
००६८	३२० ब	सिद्धान्तकौमुदी (तिङन्त प्रकरण)	भट्टोजी दीक्षित:	--	पेपर	DN	"१२"" x ४.१"""	"१०"" x २.४"""	9	41	119	--	सामान्यस्तरीय:	--	Foll 49-59 missing 39-48,60-65 badly damaged, brittle and dark writing extremely uneven	Grammar
००६९	321	सिद्धान्तकौमुदी 	भट्टोजी दीक्षित:	--	पेपर	DN	"१२.२"" x ३.८"""	"१०.५"" x  २.७"""	9	37	44	--	उत्तमस्तरीय:	--	Ends abruptly in a way it even begins abruptly as it does not begin with the beginning of शक	Grammar
००७०	560	सिद्धान्तकौमुदी	भट्टोजी दीक्षित:	--	पेपर	DN	"९.५"" x ४.४"""	"७.१"" x २.५"""	10	47	84	--	उत्तमस्तरीय:	--	Foll 1-52 missing. The ms. Runs upto द्विरूकप्रक्रिया. Begins abruptly.	Grammar
००७१	596	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	"११.८"" x ४"""	"८.३"" x २.१"	10	49	152	--	मध्यमस्तरीय:	--	Foll 1-51 missing. Begins abruptly Begins from a part of स्त्रीप्रत्ययङ & runs up to द्विरूक्तप्रक्रिया. Foll 52,138-a 143-147 motheaten, text slightly damaged.	Grammar
००७२	597	सिद्धान्तकौमुदी (उत्तरार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	"११.८"" x ४"""	"८.४"" x  २.३"""	10	47	170	--	उत्तमस्तरीय:	--	Foll 1-128 missing. begins & ends abruptly two foll. Numbered 131 after 129.	Grammar
००७३	७०३ अ	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	"१२.२"" x ४.२"""	"९.२"" x  २.२"""	11	58	101	--	मध्यमस्तरीय:	--	Text damaged on foll 1-30.	Grammar
००७४	७०३ ब	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	"११.८"" x ४.१"""	"९.४"" x  २.२"""	10	52	48	--	मध्यमस्तरीय:	--	Moth-eaten margins on all foll but text damaged on 39-47. begins & ends abruptly.	Grammar
००७५	७०३ क	सिद्धान्तकौमुदी पूर्वार्ध	भट्टोजी दीक्षित:	--	पेपर	DN	"११.९"" x  ४.१"""	"९.६"" x  २.४"""	9	37	25	--	मध्यमस्तरीय:	--	Foll 1-23 missing, Moth-eaten margins.Begins & Ends abruptly.	Grammar
